stop_id,stop_code,stop_name,location_type,parent_station,stop_lon,stop_lat
9001030,Kliniken Michelsberg,Kliniken Michelsberg,1,,9.99227080756,48.4112798567
900100401,Pauluskirche,Pauluskirche,0,9001004,9.99503440349,48.404748323
900170801,Petrusplatz,Petrusplatz,0,9001708,9.99810166998,48.3947175995
900170802,Petrusplatz,Petrusplatz,0,9001708,9.99827484398,48.3945860356
900170701,Donaucenter,Donaucenter,0,9001707,9.99717743073,48.394403149
900131102,Königstraße,Königstraße,0,9001311,9.96109037988,48.3945197924
900124101,Botanischer Garten,Botanischer Garten,0,9001241,9.95678916667,48.4249044444
900124102,Botanischer Garten,Botanischer Garten,0,9001241,9.95681694444,48.4247744444
9001745,Arena,Arena,1,,10.0056492694,48.3816857417
900155001,Firma Nanz,Firma Nanz,0,9001550,9.94379305556,48.3672063889
900276301,"Arnegg, Bildstöckle",Bildstöckle,0,9002763,9.8743,48.4133777778
900155002,Firma Nanz,Firma Nanz,0,9001550,9.94381888889,48.3671463889
900117001,Edith-Stein-Ring,Edith-Stein-Ring,0,9001170,9.99375535756,48.4400048383
9001349,Jägerstraße,Jägerstraße,1,,9.9555025,48.4001313889
900135501,Beyerstraße (nur Pausenhaltestelle),Beyerstraße (nur Pausenhaltestelle),0,9001355,9.97832916667,48.3929661111
9001964,"Burlafingen, Glöcklerstraße",Glöcklerstraße,1,,10.0651931471,48.4164232563
9001962,"Burlafingen, Dorfplatz",Dorfplatz,1,,10.0681,48.4152633333
900125501,Heilmeyersteige,Heilmeyersteige,0,9001255,9.95005417157,48.4138677774
9001961,"Burlafingen, Bahnhof",Bahnhof,1,,10.0691028372,48.4107661706
900105412,Donauhalle,Donauhalle,0,9001054,10.0112344444,48.4121075
900105411,Donauhalle,Donauhalle,0,9001054,10.0112470497,48.4121363091
9001101,Mähringer Straße,Mähringer Straße,1,,9.96734722222,48.432175
900272001,"Blaustein, Lindenstraße",Lindenstraße,0,9002720,9.93493083888,48.4085320184
900162102,Fischerhauser Weg,Fischerhauser Weg,0,9001621,9.9764650735,48.3605534532
900162101,Fischerhauser Weg,Fischerhauser Weg,0,9001621,9.97653053476,48.3604155109
9001202,Multscherschule,Multscherschule,1,,9.96772277778,48.4085138889
9001201,Fort Unterer Eselsberg,Fort Unterer Eselsberg,1,,9.96552972222,48.4114205556
9001200,Eselsberg Hasenkopf,Eselsberg Hasenkopf,1,,9.96284301666,48.4145314156
900156101,Graf-Arco-Straße,Graf-Arco-Straße,0,9001561,9.94257055556,48.3583911111
900105001,Willy-Brandt-Platz,Willy-Brandt-Platz,0,9001050,10.0017094441,48.4027036897
900156103,Graf-Arco-Straße,Graf-Arco-Straße,0,9001561,9.94152636748,48.3582871432
900156102,Graf-Arco-Straße,Graf-Arco-Straße,0,9001561,9.94244166667,48.3576583333
9001561,Graf-Arco-Straße,Graf-Arco-Straße,1,,9.94152636748,48.3582871432
9001310,Sonnenstraße,Sonnenstraße,1,,9.95846507487,48.3946647344
900132401,Fünf-Bäume-Weg Mitte,Fünf-Bäume-Weg Mitte,0,9001324,9.94501972222,48.3965033333
900124401,Staudingerstraße,Staudingerstraße,0,9001244,9.95284805556,48.4245283333
900124402,Staudingerstraße,Staudingerstraße,0,9001244,9.95263466339,48.424373648
9001032,Schillerhöhe,Schillerhöhe,1,,9.9881313682,48.4077159753
9001366,Beim B'scheid,Beim B'scheid,1,,9.97413395406,48.4017151758
9001367,Auf der Gölde,Auf der Gölde,1,,9.9668075,48.4004272222
9001360,Römerplatz,Römerplatz,1,,9.97428388889,48.3902127778
9001362,Telefunken,Telefunken,1,,9.9701575,48.3951027778
900128001,Beim Türmle,Beim Türmle,0,9001280,9.95656111111,48.40651
900128002,Beim Türmle,Beim Türmle,0,9001280,9.95646944444,48.40655
900170202,Donaubad,Donaubad,0,9001702,9.98689277778,48.3850519444
900170201,Donaubad,Donaubad,0,9001702,9.98698694444,48.3852841667
900172701,Wiley Süd,Wiley Süd,0,9001727,10.0106088448,48.3769448406
900124001,Universität Süd,Universität Süd,0,9001240,9.95633969174,48.4211654151
900103201,Schillerhöhe,Schillerhöhe,0,9001032,9.98894972222,48.4081488889
900103202,Schillerhöhe,Schillerhöhe,0,9001032,9.9881313682,48.4077159753
9002710,"Blaustein, Hofstraße",Hofstraße,1,,9.92247083333,48.4151611111
900135004,Ehinger Tor,Ehinger Tor,0,9001350,9.9804813997,48.3945805556
900135003,Ehinger Tor,Ehinger Tor,0,9001350,9.98118019801,48.3947163025
900135002,Ehinger Tor,Ehinger Tor,0,9001350,9.98100965138,48.3946650882
900135001,Ehinger Tor,Ehinger Tor,0,9001350,9.98108048888,48.3946892647
900110302,Junginger Straße,Junginger Straße,0,9001103,9.97168777103,48.4361622923
9002720,"Blaustein, Lindenstraße",Lindenstraße,1,,9.93493083888,48.4085320184
900116402,Schwarzenbergstraße,Schwarzenbergstraße,0,9001164,9.98581861111,48.44872
900101101,Justizgebäude,Justizgebäude,0,9001011,9.99294333333,48.4019483333
900101103,Justizgebäude,Justizgebäude,0,9001011,9.99209778651,48.4019629061
900101102,Justizgebäude,Justizgebäude,0,9001011,9.99283222222,48.4019797222
9001005,Haus der Begegnung,Haus der Begegnung,1,,9.99824719008,48.3976644802
9001102,Loherstraße,Loherstraße,1,,9.96869985673,48.4327460567
9001103,Junginger Straße,Junginger Straße,1,,9.97168777103,48.4361622923
900143201,"Ermingen, Panoramastraße",Panoramastraße,0,9001432,9.89622861111,48.3781341667
900143202,"Ermingen, Panoramastraße",Panoramastraße,0,9001432,9.89662314096,48.377553572
9001299,Sedanstraße,Sedanstraße,1,,9.96027867496,48.3921446118
900196402,"Burlafingen, Glöcklerstraße",Glöcklerstraße,0,9001964,10.0651931471,48.4164232563
900270401,"Blaustein, Kalte Herberge",Kalte Herberge,0,9002704,9.90887976067,48.4182914634
900108011,Eugen-Bolz-Straße,Eugen-Bolz-Straße,0,9001080,10.0174694444,48.4201075
900108012,Eugen-Bolz-Straße,Eugen-Bolz-Straße,0,9001080,10.0173578287,48.4200736483
900270402,"Blaustein, Kalte Herberge",Kalte Herberge,0,9002704,9.90803315608,48.4185365488
900154802,Firma Meiller,Firma Meiller,0,9001548,9.9361125,48.3615183333
9001296,Neunkirchenweg,Neunkirchenweg,1,,9.95987985727,48.3863216682
900154801,Firma Meiller,Firma Meiller,0,9001548,9.93624638889,48.3613138889
900172402,Memminger Straße,Memminger Straße,0,9001724,10.0037581794,48.3853376057
900170001,ZUP,ZUP,0,9001700,10.0036261596,48.3920286204
900172401,Memminger Straße,Memminger Straße,0,9001724,10.0041316667,48.3850272222
900150402,Maybachstraße,Maybachstraße,0,9001504,9.94627527778,48.3612808333
900150401,Maybachstraße,Maybachstraße,0,9001504,9.94677861111,48.3615141667
900135312,Magirusstraße,Magirusstraße,0,9001353,9.96467475962,48.3944497235
900135311,Magirusstraße,Magirusstraße,0,9001353,9.96387702515,48.3944323771
9001743,Neue Hochschule,Neue Hochschule,1,,10.0091933333,48.3795605556
9001741,Fachoberschule,Fachoberschule,1,,10.0026066667,48.3881125
900105211,Donaustadion,Donaustadion,0,9001052,10.0076333333,48.4049875
9001031,Frauensteige,Frauensteige,1,,9.99039027003,48.409656455
900105213,Donaustadion,Donaustadion,0,9001052,10.006926029,48.4051008226
900105212,Donaustadion,Donaustadion,0,9001052,10.0074894444,48.4049786111
900101202,Keplerstraße,Keplerstraße,0,9001012,9.992616374,48.4055853947
900117102,Margarete-Steiff-Weg,Margarete-Steiff-Weg,0,9001171,9.9963755883,48.4413734648
900170601,Schützenstraße,Schützenstraße,0,9001706,9.9974875,48.3936061111
900174101,Fachoberschule,Fachoberschule,0,9001741,10.0027861111,48.3881705556
9001039,Kienlesberg,Kienlesberg,1,,9.98336777778,48.4058161111
900174102,Fachoberschule,Fachoberschule,0,9001741,10.0026066667,48.3881125
9001586,DEUTZ AG,DEUTZ AG,1,,9.93283333333,48.3616647222
900153902,Ernst-Abbe-Straße,Ernst-Abbe-Straße,0,9001539,9.92857846657,48.3528266438
900153901,Ernst-Abbe-Straße,Ernst-Abbe-Straße,0,9001539,9.92882141597,48.3526277581
9001422,"Eggingen, Rathaus",Rathaus,1,,9.8788375,48.3639183333
9001421,"Eggingen, Ringinger Straße",Ringinger Straße,1,,9.87965361111,48.3612286111
900107801,Ludwig-Beck-Straße,Ludwig-Beck-Straße,0,9001078,10.0071415353,48.4221849127
900140301,Eisenbahnstraße,Eisenbahnstraße,0,9001403,9.93699163863,48.3704062098
900140302,Eisenbahnstraße,Eisenbahnstraße,0,9001403,9.93708611111,48.3701763889
